landmark_id,x,y,visibility
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,65.89083862304688,15.968999862670898,0.9031506776809692
6,61.87925338745117,14.83621597290039,0.6072055697441101
7,66.68461608886719,37.25690841674805,0.6535091400146484
8,0.0,0.0,0.0
9,61.90876770019531,53.573062896728516,0.4734601676464081
10,0.0,0.0,0.0
11,67.72765350341797,53.0393180847168,0.7820950746536255
12,64.24654388427734,52.091392517089844,0.5637123584747314
13,67.56600952148438,85.90824127197266,0.6563887000083923
14,66.23162078857422,85.04529571533203,0.41120973229408264
15,72.30806732177734,114.02877807617188,0.583523690700531
16,0.0,0.0,0.0
