landmark_id,x,y,visibility
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,56.02234649658203,10.989778518676758,0.5382522344589233
4,0.0,0.0,0.0
5,65.17912292480469,22.873981475830078,0.9660371541976929
6,59.0363883972168,22.935579299926758,0.7231262922286987
7,68.0799789428711,43.703060150146484,0.8094444274902344
8,0.0,0.0,0.0
9,64.4063720703125,62.10464859008789,0.7490352392196655
10,0.0,0.0,0.0
11,66.42524719238281,58.65922164916992,0.8499757051467896
12,60.6490592956543,58.87276077270508,0.7311788201332092
13,68.51177978515625,89.76234436035156,0.7504220604896545
14,64.48696899414062,90.0069808959961,0.6058921813964844
15,72.63155364990234,115.82395935058594,0.6581088900566101
16,68.95393371582031,114.97119903564453,0.4532310962677002
