landmark_id,x,y,visibility
0,74.28765106201172,18.801647186279297,0.5772356986999512
1,0.0,0.0,0.0
2,73.16529083251953,16.085107803344727,0.6490249037742615
3,0.0,0.0,0.0
4,66.73282623291016,14.785248756408691,0.721668004989624
5,66.11944580078125,27.807138442993164,0.7250626087188721
6,58.788780212402344,27.348657608032227,0.9121012687683105
7,0.0,0.0,0.0
8,56.86900329589844,47.1959114074707,0.8516386151313782
9,0.0,0.0,0.0
10,60.56199264526367,64.62306213378906,0.7012528777122498
11,64.2288589477539,60.626739501953125,0.6261752247810364
12,59.2955436706543,61.133506774902344,0.796033501625061
13,61.45791244506836,90.56221771240234,0.5267848372459412
14,59.020652770996094,91.07183074951172,0.6795664429664612
15,57.695709228515625,114.82235717773438,0.45311495661735535
16,55.2779541015625,116.26144409179688,0.5730960965156555
