landmark_id,x,y,visibility
0,79.346756,12.526176,0.7002662
1,81.43287,10.049113,0.70666313
2,77.25562,9.386731,0.7123656
3,83.30362,11.061799,0.5530527
4,72.24626,9.040808,0.7988179
5,85.38071,28.18488,0.9348785
6,62.692177,22.5928,0.99738896
7,87.41894,46.956554,0.90916413
8,53.659092,38.065617,0.90319175
9,80.87157,49.883812,0.5595168
10,59.758,48.498615,0.7051226
11,77.52586,61.24855,0.9162734
12,63.903797,60.402733,0.9550346
13,74.83821,92.04876,0.91139895
14,58.40393,90.27779,0.9189549
15,72.13314,117.00332,0.8606634
16,55.368618,116.08822,0.8228737
