landmark_id,x,y,visibility
0,71.88937,13.300484,0.40457487
1,73.96425,11.12978,0.504323
2,69.60922,10.767529,0.4113035
3,77.57814,12.428498,0.6429882
4,65.93102,11.306991,0.6673923
5,82.951996,28.715015,0.9610396
6,57.863583,25.22454,0.9380329
7,87.58252,46.70195,0.9968815
8,49.336617,40.80646,0.9066862
9,77.07187,46.35948,0.7235788
10,58.55599,43.178448,0.688961
11,72.21558,66.707886,0.9585306
12,56.47321,64.32254,0.9390113
13,69.22211,95.070404,0.9097146
14,51.46055,93.67219,0.8911573
15,63.91301,119.73252,0.79923445
16,49.49605,119.35033,0.8049341
