landmark_id,x,y,visibility
0,0.0,0.0,0.0
1,66.26180267333984,8.95124340057373,0.42601776123046875
2,0.0,0.0,0.0
3,72.05477142333984,10.788336753845215,0.5704053640365601
4,0.0,0.0,0.0
5,71.34288787841797,26.136985778808594,0.9622779488563538
6,69.18840789794922,24.115524291992188,0.6517632603645325
7,68.50192260742188,46.795936584472656,0.821979284286499
8,0.0,0.0,0.0
9,62.26669692993164,65.00565338134766,0.7050229907035828
10,0.0,0.0,0.0
11,67.11233520507812,65.67610168457031,0.7995613813400269
12,65.18299865722656,64.89244842529297,0.6089831590652466
13,66.9635238647461,95.98181915283203,0.5974839925765991
14,61.370304107666016,94.34197235107422,0.44158780574798584
15,66.4914779663086,119.78861999511719,0.4196460247039795
16,61.38282775878906,117.88568878173828,0.3761807382106781
