landmark_id,x,y,visibility
0,58.316483,16.058302,0.5152291
1,60.695183,13.351297,0.54943675
2,55.920143,13.58976,0.5100125
3,65.04615,14.879876,0.7621511
4,51.794533,15.854887,0.7256188
5,71.77783,30.663008,0.9786685
6,46.7557,32.27656,0.9981006
7,81.165596,45.35701,0.97019964
8,39.61345,48.273273,0.97254944
9,73.38333,52.092903,0.8423691
10,47.796494,51.94932,0.8529318
11,67.87003,67.18177,0.91951346
12,51.447823,67.79045,0.92668056
13,72.40364,96.38706,0.936132
14,53.743862,97.58626,0.8964201
15,72.89995,120.94209,0.8313797
16,57.14494,121.09853,0.74609786
