landmark_id,x,y,visibility
0,74.381134,12.651967,0.60079527
1,76.45652,10.31117,0.61333275
2,72.34496,9.9410095,0.65085495
3,79.24071,11.243401,0.668381
4,67.688,10.410592,0.74110436
5,84.62203,25.397057,0.9981063
6,60.009514,23.36447,0.97557604
7,98.97244,37.39,0.9265768
8,43.778774,31.085957,0.9568756
9,93.95997,27.475992,0.7785956
10,60.069424,25.099586,0.7420839
11,80.19656,59.935047,0.97857815
12,64.05761,60.245644,0.9581615
13,79.04492,88.68333,0.95796573
14,64.81921,88.59436,0.92597115
15,77.0362,112.981636,0.9420505
16,61.832767,114.36365,0.9248408
