landmark_id,x,y,visibility
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,56.96476364135742,11.68433952331543,0.4512134790420532
5,73.93755340576172,28.278369903564453,0.6496697068214417
6,50.94310760498047,29.266754150390625,0.6504946351051331
7,80.53643035888672,45.49049377441406,0.5898188352584839
8,45.20980453491211,47.52693176269531,0.5761464238166809
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,69.34185028076172,64.89075469970703,0.6210245490074158
12,54.45348358154297,65.38623809814453,0.7110500931739807
13,69.5572738647461,92.99107360839844,0.6468148231506348
14,53.590091705322266,93.6836166381836,0.8783435225486755
15,68.65227508544922,117.93972778320312,0.5205236673355103
16,53.50794219970703,118.24662017822266,0.6303098201751709
