landmark_id,x,y,visibility
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,52.62211227416992,19.8143310546875,0.5428680181503296
6,54.77626419067383,20.16194725036621,0.8316075801849365
7,0.0,0.0,0.0
8,57.80785369873047,40.85841751098633,0.7841155529022217
9,0.0,0.0,0.0
10,68.04238891601562,56.024269104003906,0.7055573463439941
11,57.74573516845703,59.36046600341797,0.6835919618606567
12,55.917877197265625,59.71892547607422,0.9151008129119873
13,60.418983459472656,87.29052734375,0.5322295427322388
14,59.08565902709961,87.76283264160156,0.7982781529426575
15,60.153499603271484,110.83967590332031,0.46603479981422424
16,57.95134353637695,112.90106964111328,0.7368285655975342
