landmark_id,x,y,visibility
0,989.0734386444092,626.9923710823059,0.999958872795105
1,1004.002685546875,599.854166507721,0.9999589920043945
2,1008.2825565338135,599.6001219749451,0.9999518394470215
3,1012.1367168426514,599.4135689735413,0.9999659061431885
4,1002.8564643859863,599.8427510261536,0.999966025352478
5,1006.102933883667,599.9911022186279,0.999966025352478
6,1009.3467330932617,600.0782704353333,0.9999738931655884
7,1046.904535293579,608.428544998169,0.9999713897705078
8,1039.3595027923584,609.4452738761902,0.999923586845398
9,1000.9151649475098,653.3562755584717,0.9999189376831055
10,1000.19118309021,653.8006782531738,0.9998778104782104
11,1090.0108623504639,749.0661764144897,0.9999892711639404
12,1100.6458854675293,757.0880556106567,0.9997361302375793
13,1104.6174049377441,957.9892158508301,0.9951069355010986
14,1122.7211570739746,955.8578252792358,0.022471781820058823
15,1022.5179290771484,1110.7987546920776,0.9360703825950623
16,1068.0956745147705,1106.3365030288696,0.00658582104369998
17,1017.7586078643799,1160.6622791290283,0.8696014881134033
18,1063.1049728393555,1154.503026008606,0.007587999105453491
19,1001.1691093444824,1161.4123964309692,0.8636443018913269
20,1045.3626441955566,1152.7804899215698,0.007813441567122936
21,1001.2538242340088,1148.4572267532349,0.7712646722793579
22,1043.3636665344238,1138.8868474960327,0.00816347636282444
23,1071.077651977539,1105.294189453125,0.9999630451202393
24,1101.2790775299072,1099.694595336914,0.9999136924743652
25,1070.9724426269531,1365.384922027588,0.8732895255088806
26,1084.4924449920654,1359.5678329467773,0.1069764494895935
27,1094.7108364105225,1616.4477109909058,0.9297789335250854
28,1101.071195602417,1589.1659116744995,0.3179998993873596
29,1119.6033954620361,1656.1646747589111,0.8387953042984009
30,1124.3796730041504,1633.8698387145996,0.5089292526245117
31,968.3855819702148,1642.855224609375,0.9121320247650146
32,983.814640045166,1616.0540771484375,0.5092667937278748
