landmark_id,x,y,visibility
0,1158.7859344482422,508.4991216659546,0.9991057515144348
1,1175.0282287597656,487.3990058898926,0.99813312292099
2,1182.5288009643555,488.0016231536865,0.9980961680412292
3,1191.1798667907715,488.8345527648926,0.9985923171043396
4,1145.9885787963867,484.76513385772705,0.9985139966011047
5,1137.08984375,484.9508857727051,0.9987329840660095
6,1127.6991081237793,484.8377823829651,0.9988161325454712
7,1195.6720924377441,498.73302698135376,0.9993196725845337
8,1108.1290340423584,494.17930126190186,0.9973492622375488
9,1173.3053588867188,534.4479131698608,0.9994526505470276
10,1143.0934524536133,531.2223887443542,0.99924635887146
11,1284.9946975708008,668.8300609588623,0.9998530149459839
12,1019.6431636810303,666.5486669540405,0.9991329312324524
13,1325.7928276062012,865.1901626586914,0.9670370221138
14,979.0198707580566,867.6114463806152,0.898840606212616
15,1315.54105758667,837.9391551017761,0.9870150089263916
16,1020.2457141876221,816.6622495651245,0.9560005068778992
17,1320.8634757995605,840.8581638336182,0.9852744340896606
18,1033.2693767547607,812.4738192558289,0.9632934331893921
19,1312.6855850219727,808.9355707168579,0.9865453839302063
20,1034.301643371582,781.7516040802002,0.9653035998344421
21,1303.5477256774902,809.4288396835327,0.9769953489303589
22,1033.7973594665527,782.2664022445679,0.9399015307426453
23,1233.5940551757812,1061.932783126831,0.9997231364250183
24,1080.906114578247,1065.7830047607422,0.9996308088302612
25,1245.021686553955,1333.2618570327759,0.9455097913742065
26,1074.2488861083984,1333.141393661499,0.9043064713478088
27,1232.0083045959473,1606.8620109558105,0.9419353604316711
28,1075.8059978485107,1605.8626556396484,0.9384654760360718
29,1211.919994354248,1639.1263675689697,0.7336506247520447
30,1100.689811706543,1638.107385635376,0.7350286841392517
31,1255.2874755859375,1692.7597045898438,0.9060409069061279
32,1005.8175468444824,1662.8208017349243,0.8812716603279114
