landmark_id,x,y,visibility
0,1172.4594116210938,434.7842502593994,0.9998356103897095
1,1185.8384895324707,415.00447511672974,0.999667763710022
2,1196.1790466308594,417.7079665660858,0.999592125415802
3,1203.3603858947754,419.5690405368805,0.9997366070747375
4,1160.9790420532227,413.43900203704834,0.9997833371162415
5,1151.311264038086,413.6018478870392,0.9997963309288025
6,1142.4499130249023,414.1151690483093,0.9998509883880615
7,1211.3420104980469,438.283896446228,0.9997697472572327
8,1120.9305953979492,426.2417149543762,0.9994274377822876
9,1186.2302207946777,463.3385753631592,0.9998595714569092
10,1156.2805366516113,458.9530277252197,0.9998456239700317
11,1282.8453826904297,607.3878335952759,0.9999340772628784
12,1038.6634254455566,611.4072847366333,0.9998410940170288
13,1321.3271713256836,803.6512041091919,0.8927947282791138
14,1009.4570827484131,799.4143080711365,0.7354080080986023
15,1289.7459411621094,814.3366456031799,0.9287559986114502
16,1036.0815238952637,821.202507019043,0.875262975692749
17,1282.692642211914,819.1672468185425,0.9275330305099487
18,1047.1832466125488,826.3520908355713,0.9009479284286499
19,1286.785659790039,788.633337020874,0.9326850175857544
20,1041.9769191741943,802.2101497650146,0.9071379899978638
21,1282.3109245300293,786.6580080986023,0.8911712169647217
22,1042.4645805358887,796.762261390686,0.8554423451423645
23,1248.2688903808594,983.2702016830444,0.9999459981918335
24,1097.4914741516113,989.1602897644043,0.9999423027038574
25,1226.6427612304688,1311.2162590026855,0.9305524230003357
26,1110.5670070648193,1310.475354194641,0.8908132910728455
27,1212.4828910827637,1579.814429283142,0.9106464385986328
28,1125.9849166870117,1579.4831800460815,0.9047010540962219
29,1198.563346862793,1618.4029626846313,0.5708258748054504
30,1143.3740997314453,1611.1065673828125,0.5608733892440796
31,1250.3669357299805,1663.0951738357544,0.8861801624298096
32,1103.5136413574219,1659.3246603012085,0.8491559624671936
