landmark_id,x,y,visibility
0,1121.385612487793,546.7908525466919,0.9964063763618469
1,1134.3297004699707,522.4334192276001,0.9959337115287781
2,1140.698070526123,521.7343711853027,0.9959372282028198
3,1146.9716453552246,520.8866214752197,0.9972080588340759
4,1131.2250900268555,522.1103310585022,0.9961569905281067
5,1134.0840339660645,521.7802333831787,0.9963992834091187
6,1137.673168182373,521.2172698974609,0.9972972273826599
7,1187.5554847717285,527.5749921798706,0.998927891254425
8,1171.8855667114258,529.3383836746216,0.9958231449127197
9,1136.061782836914,573.3471179008484,0.9971229434013367
10,1132.7399444580078,573.21293592453,0.9954467415809631
11,1233.5123443603516,678.3567309379578,0.9999163150787354
12,1212.3830223083496,682.257571220398,0.9970032572746277
13,1218.8447189331055,897.8553628921509,0.9719901084899902
14,1204.3207550048828,904.4877576828003,0.0021813656203448772
15,1175.0226211547852,1079.0278673171997,0.7045373916625977
16,1162.5761413574219,1056.99068069458,0.002230789279565215
17,1162.7429008483887,1125.0983476638794,0.581544041633606
18,1154.9847793579102,1098.966908454895,0.004102975130081177
19,1148.017463684082,1130.5793809890747,0.5772268176078796
20,1140.9349250793457,1099.8971700668335,0.004359974060207605
21,1151.9124794006348,1114.9700117111206,0.4497793912887573
22,1145.351848602295,1085.774416923523,0.004819348454475403
23,1219.7522163391113,1082.480549812317,0.9998395442962646
24,1190.7997512817383,1075.7734537124634,0.9995953440666199
25,1214.0731811523438,1363.7440967559814,0.8605049252510071
26,1195.7126808166504,1348.0751466751099,0.06306441128253937
27,1234.7238540649414,1640.6095790863037,0.912790834903717
28,1213.708152770996,1597.9162788391113,0.21077357232570648
29,1261.50297164917,1679.796223640442,0.6948903203010559
30,1239.9939346313477,1648.4012460708618,0.29916912317276
31,1101.1401557922363,1663.6006593704224,0.8686985373497009
32,1095.967674255371,1620.7043838500977,0.34391680359840393
