landmark_id,x,y,visibility
0,1042.70263671875,557.0933747291565,0.9995456337928772
1,1055.1916408538818,535.1725959777832,0.9989217519760132
2,1067.1572017669678,536.8920278549194,0.9988805651664734
3,1074.9572467803955,537.676842212677,0.9991807341575623
4,1026.457872390747,537.1089720726013,0.9991326928138733
5,1018.4949398040771,539.0256214141846,0.9992868304252625
6,1008.4524536132812,541.700599193573,0.9993368983268738
7,1086.7025089263916,554.3140053749084,0.999567449092865
8,997.222089767456,558.460328578949,0.9981589913368225
9,1061.6828441619873,584.4761109352112,0.9997335076332092
10,1028.5737419128418,585.0268077850342,0.9995929598808289
11,1174.1422271728516,702.5398778915405,0.9999024868011475
12,929.4170665740967,720.71692943573,0.9995191097259521
13,1244.402847290039,850.9393358230591,0.987044632434845
14,878.498477935791,881.62184715271,0.924514889717102
15,1205.8572387695312,919.3618297576904,0.993059515953064
16,917.406644821167,913.5794878005981,0.976506769657135
17,1174.743709564209,940.6863498687744,0.9917004704475403
18,942.1939945220947,928.5929489135742,0.9810845851898193
19,1171.6943740844727,914.3145847320557,0.992544949054718
20,938.6644744873047,897.6538896560669,0.9827102422714233
21,1176.343879699707,904.7592258453369,0.9873265624046326
22,935.3666019439697,885.7862949371338,0.9692603349685669
23,1132.3157691955566,1089.2379140853882,0.9997987151145935
24,982.6676845550537,1092.3388195037842,0.9996854066848755
25,1160.8809089660645,1381.0056066513062,0.9651523232460022
26,1001.8719291687012,1372.9640007019043,0.9306343793869019
27,1145.196704864502,1601.8173694610596,0.9277664422988892
28,1038.593864440918,1607.7839612960815,0.9086219072341919
29,1125.681438446045,1634.5555686950684,0.7235490083694458
30,1063.5906982421875,1637.783546447754,0.6342700719833374
31,1185.9039115905762,1683.7771224975586,0.8824310302734375
32,1009.836597442627,1672.882947921753,0.8182446360588074
