landmark_id,x,y,visibility
0,1069.8788928985596,544.1166758537292,0.9955006241798401
1,1084.83811378479,517.1175599098206,0.9947519898414612
2,1088.7403392791748,516.9195413589478,0.9947740435600281
3,1093.57102394104,516.3030552864075,0.9964197874069214
4,1084.459466934204,515.7915616035461,0.994968593120575
5,1087.939920425415,515.2064681053162,0.9954521059989929
6,1093.2511901855469,514.3234705924988,0.9966549873352051
7,1131.8152236938477,527.8104615211487,0.9978500604629517
8,1128.718490600586,526.8673825263977,0.9927399754524231
9,1083.547830581665,571.771080493927,0.99608314037323
10,1082.9710483551025,571.6144180297852,0.9938759207725525
11,1182.7715301513672,658.0843877792358,0.9999480247497559
12,1173.168773651123,672.0494270324707,0.9986298084259033
13,1192.335033416748,875.2648258209229,0.9801617860794067
14,1163.0499839782715,893.0335235595703,0.006559381261467934
15,1144.497890472412,1064.8271083831787,0.8530282974243164
16,1124.6958351135254,1059.4072580337524,0.010187659412622452
17,1145.1872253417969,1118.1644439697266,0.7518150806427002
18,1126.670913696289,1116.3293552398682,0.013717440888285637
19,1121.5513038635254,1117.5153636932373,0.746465802192688
20,1108.5532093048096,1112.761516571045,0.01484144851565361
21,1119.160394668579,1101.5189695358276,0.6190402507781982
22,1105.336046218872,1093.7474298477173,0.014480439014732838
23,1166.9491386413574,1059.8566675186157,0.999894380569458
24,1133.7724113464355,1054.6568155288696,0.9997528195381165
25,1157.5298309326172,1340.8290195465088,0.6568984985351562
26,1126.0870552062988,1334.8732423782349,0.039616815745830536
27,1167.3468780517578,1615.641016960144,0.7927752733230591
28,1154.5225524902344,1594.3486404418945,0.14375606179237366
29,1194.2607116699219,1660.4098320007324,0.5072455406188965
30,1184.2590141296387,1640.7812118530273,0.2337832897901535
31,1061.2657451629639,1666.2419414520264,0.7332900166511536
32,1051.1918830871582,1638.9262962341309,0.25701186060905457
