landmark_id,x,y,visibility
0,1059.9609088897705,569.1658973693848,0.9995042085647583
1,1075.28489112854,542.4420547485352,0.9994770884513855
2,1079.9624347686768,543.3821797370911,0.999403715133667
3,1084.3109321594238,543.9393353462219,0.9996161460876465
4,1074.3474197387695,541.5092396736145,0.9994854927062988
5,1078.0505084991455,542.0032596588135,0.9994608759880066
6,1082.4638938903809,542.3664021492004,0.9996126294136047
7,1116.2567234039307,557.6534342765808,0.9997196793556213
8,1114.2989349365234,557.6516318321228,0.998965859413147
9,1071.6351413726807,598.5417366027832,0.9992765784263611
10,1069.999122619629,597.8620648384094,0.998895525932312
11,1136.5224075317383,696.3241481781006,0.9999819993972778
12,1153.264045715332,700.9229350090027,0.9994469285011292
13,1117.0518684387207,900.0350189208984,0.9803919196128845
14,1152.0251655578613,915.6027317047119,0.003965551499277353
15,1071.8611812591553,1080.1559972763062,0.8802133202552795
16,1114.9024868011475,1086.10586643219,0.007292432244867086
17,1075.9943866729736,1137.2779655456543,0.7880876064300537
18,1129.5508193969727,1139.8475503921509,0.01054143812507391
19,1061.8357181549072,1144.4004249572754,0.7798117399215698
20,1100.7830715179443,1142.1186304092407,0.01112547516822815
21,1059.8007583618164,1124.2007303237915,0.6461313962936401
22,1093.6379146575928,1123.2062816619873,0.010594693943858147
23,1106.4616394042969,1071.9656896591187,0.9999635219573975
24,1132.0462036132812,1070.1081705093384,0.9999109506607056
25,1124.431209564209,1342.5544595718384,0.6107581257820129
26,1130.7222747802734,1337.4840831756592,0.02471267804503441
27,1138.4209823608398,1617.456579208374,0.7970014810562134
28,1143.902416229248,1596.2028551101685,0.12265688180923462
29,1166.5389823913574,1653.1695127487183,0.5640118718147278
30,1172.2720909118652,1637.214674949646,0.22577299177646637
31,1031.1581802368164,1654.0026426315308,0.7648005485534668
32,1037.6789569854736,1628.4041261672974,0.2517681419849396
