landmark_id,x,y,visibility
0,1214.685344696045,633.6833453178406,0.999924898147583
1,1228.2393264770508,614.6628499031067,0.999841570854187
2,1234.5751190185547,616.1722469329834,0.9998018145561218
3,1242.3981285095215,617.1652936935425,0.9998455047607422
4,1201.492519378662,612.4299716949463,0.9999054670333862
5,1190.8169746398926,612.7211666107178,0.9999163150787354
6,1182.731876373291,613.1089425086975,0.9999338388442993
7,1252.0574951171875,631.857168674469,0.9998313188552856
8,1164.707431793213,629.107038974762,0.9997606873512268
9,1231.4236450195312,659.1791224479675,0.999890923500061
10,1197.4814796447754,658.4689092636108,0.9998983144760132
11,1317.4647331237793,756.4219522476196,0.9999297857284546
12,1101.5764141082764,767.3680472373962,0.9999086856842041
13,1350.3604125976562,917.847375869751,0.9133445024490356
14,1072.9811000823975,919.2846250534058,0.9356800317764282
15,1348.1181716918945,928.7622785568237,0.9703445434570312
16,1063.9193439483643,1002.1568155288696,0.9830145835876465
17,1348.6478233337402,933.081636428833,0.9722899794578552
18,1064.191780090332,1027.6588010787964,0.9810259938240051
19,1347.698802947998,912.8426885604858,0.9761871099472046
20,1065.2646350860596,1009.2826795578003,0.9832791090011597
21,1341.5570068359375,911.5675592422485,0.9614213705062866
22,1072.2059154510498,997.8113222122192,0.9718453884124756
23,1278.8759994506836,1083.3823728561401,0.9998611211776733
24,1145.3872299194336,1085.9243202209473,0.9998804330825806
25,1268.8351821899414,1374.0609884262085,0.8264747262001038
26,1153.0075645446777,1371.216230392456,0.8365046381950378
27,1257.0771026611328,1620.9427070617676,0.7226742506027222
28,1156.7268753051758,1609.7363090515137,0.7880250215530396
29,1245.3345108032227,1641.8396472930908,0.2855765223503113
30,1164.0255737304688,1629.204912185669,0.35987934470176697
31,1248.6265754699707,1686.1170959472656,0.7023671269416809
32,1156.6302108764648,1672.4159145355225,0.7144063711166382
