landmark_id,x,y,visibility
0,1096.5507984161377,496.116578578949,0.997899055480957
1,1108.7299823760986,466.4810371398926,0.9977242350578308
2,1113.5344314575195,465.822594165802,0.997566819190979
3,1119.0120601654053,464.78328466415405,0.9985446929931641
4,1107.5085258483887,465.2834630012512,0.9977339506149292
5,1111.4650917053223,464.1232895851135,0.9977262616157532
6,1116.1557865142822,462.59992361068726,0.9983550906181335
7,1162.2900199890137,470.20273447036743,0.9992039799690247
8,1158.597412109375,469.63050842285156,0.9966741800308228
9,1117.9714488983154,522.1168398857117,0.9986639022827148
10,1117.041254043579,522.1882367134094,0.9973790645599365
11,1233.2132720947266,606.5976619720459,0.99997878074646
12,1228.2194328308105,615.6394243240356,0.9990239143371582
13,1216.5156936645508,827.0170426368713,0.9864667057991028
14,1199.584732055664,845.645956993103,0.0032130861654877663
15,1133.63676071167,1019.6540451049805,0.9243091940879822
16,1141.678867340088,1011.9760322570801,0.005231170915067196
17,1122.7993965148926,1076.948447227478,0.8548633456230164
18,1141.7121124267578,1074.7746992111206,0.007997200824320316
19,1106.8041706085205,1074.6816730499268,0.8520842790603638
20,1123.5149002075195,1072.5358629226685,0.008450220339000225
21,1109.5919513702393,1056.6958808898926,0.7511651515960693
22,1124.6787452697754,1051.19131565094,0.008644962683320045
23,1227.5794982910156,1027.044768333435,0.9999455213546753
24,1188.5119819641113,1013.0862379074097,0.9998561143875122
25,1187.6000785827637,1300.2750205993652,0.7586947083473206
26,1126.0786437988281,1295.1354503631592,0.05611845478415489
27,1193.40181350708,1624.0129709243774,0.8907396793365479
28,1152.5496101379395,1576.568627357483,0.16648933291435242
29,1212.3376274108887,1660.4224491119385,0.6672817468643188
30,1179.3018913269043,1627.0766258239746,0.2456943392753601
31,1049.1849613189697,1639.2430257797241,0.8525195121765137
32,1028.840970993042,1605.2137756347656,0.29207363724708557
