landmark_id,x,y,visibility
0,1140.7442665100098,434.7323799133301,0.9992923736572266
1,1157.8465270996094,420.6160855293274,0.9988607168197632
2,1169.7972679138184,422.30828046798706,0.998620867729187
3,1178.7654304504395,424.7999095916748,0.9990251064300537
4,1127.2319412231445,421.62139892578125,0.9991468191146851
5,1116.471815109253,423.8522744178772,0.9991612434387207
6,1106.7010307312012,426.6353487968445,0.9993054866790771
7,1192.9879188537598,446.20964527130127,0.9994726777076721
8,1099.428367614746,447.9159092903137,0.998336136341095
9,1164.769115447998,466.8058776855469,0.9996389150619507
10,1124.124526977539,470.2057385444641,0.9994650483131409
11,1280.0626754760742,602.8971934318542,0.9995927214622498
12,1036.9470310211182,608.6897993087769,0.998390793800354
13,1332.7220916748047,813.2796621322632,0.9518987536430359
14,999.466667175293,825.7732558250427,0.7366837859153748
15,1298.4082221984863,698.3050346374512,0.9642390608787537
16,977.1792411804199,715.2099609375,0.8731953501701355
17,1272.4331283569336,675.3025889396667,0.9580952525138855
18,985.0979804992676,695.2385759353638,0.8923812508583069
19,1277.6850509643555,652.2351551055908,0.9586780071258545
20,985.1781558990479,674.0057802200317,0.8944520950317383
21,1283.0818367004395,659.901602268219,0.9273043274879456
22,987.7908325195312,681.1400556564331,0.8434516191482544
23,1219.9287223815918,1014.4182443618774,0.9996261596679688
24,1066.5961742401123,1010.7334470748901,0.9995130300521851
25,1236.8078804016113,1325.1609706878662,0.9458295702934265
26,1040.8887767791748,1323.7794971466064,0.9007344245910645
27,1249.9595832824707,1595.758752822876,0.9183065295219421
28,1050.6297874450684,1573.7841510772705,0.8891129493713379
29,1237.0432662963867,1626.4299488067627,0.628570556640625
30,1067.9594898223877,1603.1063175201416,0.6005916595458984
31,1276.7604637145996,1690.598373413086,0.8621358871459961
32,1010.9509086608887,1663.1371307373047,0.7910991907119751
