landmark_id,x,y,visibility
0,1050.6469440460205,595.8215975761414,0.999440610408783
1,1064.002456665039,570.5028605461121,0.999438464641571
2,1068.7465572357178,569.8426151275635,0.9994292855262756
3,1072.9387092590332,569.1441679000854,0.9995829463005066
4,1063.1666564941406,569.6228170394897,0.9994342923164368
5,1067.148323059082,568.7760186195374,0.9994571805000305
6,1071.5236568450928,567.7019119262695,0.9995793700218201
7,1108.6303806304932,576.5355920791626,0.9996887445449829
8,1106.4986896514893,576.7589950561523,0.9989215135574341
9,1062.7073669433594,624.0759658813477,0.9990882873535156
10,1061.9092845916748,623.9497447013855,0.9985309839248657
11,1145.068531036377,700.1344156265259,0.999980092048645
12,1156.3391494750977,724.3349361419678,0.9992020726203918
13,1124.182472229004,908.5928249359131,0.9897754192352295
14,1155.7507514953613,935.0708341598511,0.0045058936811983585
15,1075.2514457702637,1094.743480682373,0.9343539476394653
16,1105.439920425415,1099.4051027297974,0.007653228938579559
17,1077.069444656372,1145.2489757537842,0.876063883304596
18,1115.0010871887207,1153.455204963684,0.011150430887937546
19,1062.371711730957,1156.698603630066,0.8697679042816162
20,1087.7630805969238,1157.3034238815308,0.011721936985850334
21,1059.8932838439941,1142.286458015442,0.7786182761192322
22,1081.3835620880127,1141.5460538864136,0.011760483495891094
23,1113.3374309539795,1091.6387701034546,0.9999724626541138
24,1127.0820045471191,1088.2481718063354,0.9999258518218994
25,1102.1036624908447,1339.568109512329,0.8438113331794739
26,1104.29443359375,1329.303388595581,0.07638785243034363
27,1140.986328125,1604.5520782470703,0.9298533797264099
28,1138.2693099975586,1572.2907257080078,0.30126112699508667
29,1169.1802978515625,1647.3208808898926,0.7674378752708435
30,1170.2254486083984,1619.1875267028809,0.4431201219558716
31,1015.1025390625,1639.4456005096436,0.9095584154129028
32,1028.1476974487305,1605.7645225524902,0.4967052638530731
