landmark_id,x,y,visibility
0,1089.9300861358643,568.6598110198975,0.9997429251670837
1,1102.695198059082,540.3011512756348,0.9997250437736511
2,1107.3216724395752,539.6894717216492,0.9996559619903564
3,1111.5716361999512,539.0216660499573,0.9997968077659607
4,1102.6644229888916,539.9146771430969,0.9997624754905701
5,1106.9629192352295,539.220986366272,0.9997374415397644
6,1111.7376613616943,538.2839155197144,0.999826967716217
7,1147.9812812805176,546.1927914619446,0.999845027923584
8,1147.7551078796387,545.8647465705872,0.9995585083961487
9,1105.920171737671,593.2544159889221,0.999704897403717
10,1105.70387840271,593.5662388801575,0.999545156955719
11,1194.6245384216309,691.0262632369995,0.9999852180480957
12,1216.6573524475098,696.0370087623596,0.9997013211250305
13,1193.051872253418,901.0286664962769,0.9573278427124023
14,1222.7816581726074,908.050389289856,0.004550805315375328
15,1146.5485382080078,1093.797197341919,0.7493778467178345
16,1167.6539611816406,1083.3287000656128,0.008092283271253109
17,1139.9311637878418,1146.5032768249512,0.6134244203567505
18,1169.4306373596191,1136.056308746338,0.010709977708756924
19,1128.2308959960938,1148.7759590148926,0.6017117500305176
20,1150.8288764953613,1138.4501552581787,0.011083036661148071
21,1129.1904640197754,1132.8732919692993,0.4572497010231018
22,1150.5109786987305,1121.558747291565,0.011232691816985607
23,1212.2616577148438,1067.1203184127808,0.9999688863754272
24,1217.4842071533203,1061.005825996399,0.9999456405639648
25,1193.968448638916,1333.2287120819092,0.634800910949707
26,1183.0927658081055,1330.3349876403809,0.055392708629369736
27,1197.5012397766113,1603.623218536377,0.8350575566291809
28,1195.3340339660645,1585.3360176086426,0.19780291616916656
29,1218.426685333252,1654.400782585144,0.5836488604545593
30,1215.9218215942383,1639.097728729248,0.2798892855644226
31,1065.2874660491943,1642.1402549743652,0.7907920479774475
32,1075.8793640136719,1617.6564502716064,0.34455975890159607
