landmark_id,x,y,visibility
0,1225.4360580444336,562.401773929596,0.9976717829704285
1,1243.1272506713867,532.6250410079956,0.9975887537002563
2,1246.4826011657715,532.2874331474304,0.9977341890335083
3,1250.4810905456543,531.7486023902893,0.9984384179115295
4,1242.4922561645508,532.3215794563293,0.9975438714027405
5,1245.1254272460938,531.9440674781799,0.9977307915687561
6,1248.395595550537,531.1153936386108,0.998195469379425
7,1290.5396842956543,544.4792675971985,0.9993257522583008
8,1285.1133918762207,545.3230118751526,0.9967821836471558
9,1240.2326583862305,588.750057220459,0.9986057877540588
10,1239.5067405700684,588.7027430534363,0.9975975155830383
11,1351.9660568237305,695.9256076812744,0.9999589920043945
12,1311.90092086792,700.8880376815796,0.9987210631370544
13,1342.537670135498,902.3264265060425,0.9908779263496399
14,1302.773609161377,909.5434141159058,0.00901261530816555
15,1309.1804313659668,1070.0322675704956,0.9386046528816223
16,1260.5802536010742,1059.5744848251343,0.01588766649365425
17,1314.8339653015137,1115.8537101745605,0.8898192644119263
18,1255.4448890686035,1099.2523956298828,0.02418540231883526
19,1285.6483840942383,1118.0746221542358,0.88896644115448
20,1242.3535346984863,1101.027603149414,0.026394598186016083
21,1281.879940032959,1104.9382066726685,0.8183685541152954
22,1244.7919082641602,1088.6025524139404,0.026934441179037094
23,1301.8814659118652,1059.6812295913696,0.9997594952583313
24,1279.4368934631348,1057.9412698745728,0.9993892908096313
25,1295.9447479248047,1350.515055656433,0.8211711049079895
26,1276.6313552856445,1341.1031913757324,0.07063218206167221
27,1313.5787963867188,1630.517692565918,0.8324024677276611
28,1305.4341506958008,1594.0429258346558,0.15539570152759552
29,1336.5070915222168,1671.8036842346191,0.5873666405677795
30,1329.5491218566895,1647.5714206695557,0.28266945481300354
31,1188.4270668029785,1660.1476764678955,0.7619518041610718
32,1182.3521614074707,1616.605224609375,0.2601412832736969
