landmark_id,x,y,visibility
0,1193.7940788269043,590.2588534355164,0.9985886216163635
1,1208.7427520751953,563.1656098365784,0.9984153509140015
2,1213.3193588256836,562.4351692199707,0.9985849857330322
3,1217.5031661987305,561.2532162666321,0.9990430474281311
4,1207.5176239013672,563.5880327224731,0.9983489513397217
5,1211.4429473876953,563.1369709968567,0.9985191226005554
6,1215.6943130493164,562.2377514839172,0.9987661838531494
7,1254.5400619506836,568.7862324714661,0.9996516704559326
8,1249.8327445983887,568.5976767539978,0.9979142546653748
9,1212.1130561828613,617.5765013694763,0.9993091821670532
10,1209.6379661560059,618.9181709289551,0.9985975623130798
11,1334.1878128051758,717.8921985626221,0.9999830722808838
12,1295.0172233581543,734.399836063385,0.9991565942764282
13,1347.6550102233887,922.8048992156982,0.9959133267402649
14,1295.3829193115234,942.4645614624023,0.0062965042889118195
15,1291.390037536621,1106.5226554870605,0.9684886336326599
16,1267.110710144043,1095.9457111358643,0.009794109500944614
17,1286.2166213989258,1154.8036336898804,0.933128297328949
18,1264.5854187011719,1146.1507987976074,0.015988195315003395
19,1267.908992767334,1161.2394618988037,0.931981086730957
20,1250.6120681762695,1149.494833946228,0.01702616922557354
21,1265.8307075500488,1147.310471534729,0.8840477466583252
22,1249.030990600586,1133.0271005630493,0.01868618279695511
23,1326.4553260803223,1100.2586603164673,0.9999256134033203
24,1293.0205154418945,1094.091396331787,0.9997933506965637
25,1307.928466796875,1363.9672994613647,0.8701549768447876
26,1291.488437652588,1357.5828409194946,0.11802056431770325
27,1318.0014610290527,1622.8824377059937,0.9031301736831665
28,1320.5881690979004,1588.0937576293945,0.26586464047431946
29,1332.5686836242676,1662.6552772521973,0.6927661299705505
30,1338.955078125,1640.3214883804321,0.39263778924942017
31,1187.4394607543945,1644.0944051742554,0.8544800877571106
32,1205.8465576171875,1609.1643333435059,0.40238457918167114
