landmark_id,x,y,visibility
0,1071.8356800079346,565.9543919563293,0.9989299178123474
1,1083.2944202423096,540.2958941459656,0.9988895058631897
2,1087.8314399719238,539.7389888763428,0.9987820982933044
3,1092.4670600891113,538.8439249992371,0.9992617964744568
4,1082.9331302642822,539.1671133041382,0.9988799691200256
5,1087.0049858093262,538.4179472923279,0.9988517761230469
6,1092.3321437835693,537.2757482528687,0.9991679191589355
7,1128.7852478027344,544.264075756073,0.9994609951972961
8,1127.3764038085938,544.2576670646667,0.9975922107696533
9,1087.0553874969482,590.9027767181396,0.9989389777183533
10,1086.6899585723877,590.2127909660339,0.9981061220169067
11,1190.3194999694824,683.910562992096,0.9999827146530151
12,1177.4018478393555,687.8712844848633,0.9992082715034485
13,1207.6620864868164,895.5924940109253,0.9842087626457214
14,1180.1943016052246,896.5197515487671,0.0031745019368827343
15,1133.9203453063965,1068.7854766845703,0.8949775695800781
16,1134.9341201782227,1060.2986669540405,0.0047111730091273785
17,1131.7698287963867,1123.4605264663696,0.7972092628479004
18,1142.5885009765625,1108.6835861206055,0.006491669919341803
19,1111.222562789917,1125.7096767425537,0.7904596328735352
20,1115.2500915527344,1107.357988357544,0.006950275972485542
21,1108.899278640747,1109.2969179153442,0.6597946286201477
22,1110.6861686706543,1091.373610496521,0.006851005367934704
23,1167.6088333129883,1049.7702884674072,0.999961256980896
24,1163.9446640014648,1041.0411500930786,0.9998999834060669
25,1158.4387969970703,1324.777250289917,0.6294535994529724
26,1158.2350540161133,1323.0070495605469,0.037432990968227386
27,1169.7891235351562,1587.5478172302246,0.7977638244628906
28,1164.4111633300781,1576.8841552734375,0.17154736816883087
29,1194.6210670471191,1639.8337268829346,0.5315436124801636
30,1185.970401763916,1630.2486276626587,0.25102004408836365
31,1047.1121501922607,1639.7824573516846,0.7573477625846863
32,1043.722152709961,1624.4951248168945,0.31285205483436584
