landmark_id,x,y,visibility
0,1078.0491733551025,579.0771389007568,0.997721254825592
1,1087.0241451263428,556.8431854248047,0.9962454438209534
2,1097.8892803192139,556.5312623977661,0.9959924817085266
3,1105.3252983093262,555.7242679595947,0.996370792388916
4,1064.8028755187988,558.8465523719788,0.9978777170181274
5,1056.3846588134766,559.6652126312256,0.9984163045883179
6,1048.291482925415,560.3788304328918,0.9988682270050049
7,1117.4200344085693,566.297357082367,0.9975742697715759
8,1030.3555583953857,571.7443442344666,0.9981163740158081
9,1096.0681438446045,602.6479053497314,0.9936965107917786
10,1069.292631149292,603.7967133522034,0.9956414699554443
11,1201.0527229309082,719.864673614502,0.9954138994216919
12,966.6917514801025,724.0866494178772,0.9985150694847107
13,1202.5786590576172,902.5546360015869,0.1047932580113411
14,949.7467041015625,892.458643913269,0.36482182145118713
15,1190.759162902832,915.9275722503662,0.02137436345219612
16,967.0477676391602,898.7138271331787,0.18664896488189697
17,1189.8413848876953,912.5101375579834,0.034648358821868896
18,969.1801261901855,890.9867477416992,0.18443939089775085
19,1192.531967163086,888.1980657577515,0.038922470062971115
20,960.8507633209229,866.1711931228638,0.19818705320358276
21,1188.4716606140137,891.5978765487671,0.04010423272848129
22,966.8103122711182,871.6814661026001,0.1788795292377472
23,1152.7892684936523,1066.7415046691895,0.9997949004173279
24,1012.4412631988525,1068.4780597686768,0.999863862991333
25,1156.269187927246,1341.8426942825317,0.9047381281852722
26,1017.3411083221436,1340.3423595428467,0.9229521751403809
27,1142.3078536987305,1565.1254081726074,0.9243589043617249
28,1042.0535564422607,1564.5191860198975,0.937743604183197
29,1117.5764465332031,1593.1059551239014,0.681026041507721
30,1053.9340686798096,1588.6339902877808,0.6479822993278503
31,1164.6002197265625,1654.5586967468262,0.8856006860733032
32,1041.6348552703857,1653.80126953125,0.8630045652389526
